,val_loss,val_acc,loss,acc
0,0.9911811028584573,0.5425878781994083,1.1933044951010034,0.4247779611694612
1,0.9789588008077302,0.5487495496917696,1.0353227562072032,0.4635671576512385
2,0.9573437253518915,0.5940558073009948,0.9962582024560797,0.4973717596039557
3,0.9228696176953055,0.6476984434302365,0.9675165740545189,0.5157694372714635
4,0.8845046469378013,0.695179400386997,0.9456069210160356,0.5355265573550334
5,0.8353635319206498,0.7296121780230282,0.9111923278512483,0.5683342415460625
6,0.7863485317983762,0.7459224368316966,0.8741266151496156,0.6003262689737213
7,0.7295048663304223,0.7542587976258662,0.8282247269328616,0.6267899201576187
8,0.6895300678560465,0.7629575898095118,0.7969495250259553,0.6530723223354326
9,0.6392705599308532,0.7647698409274766,0.7506402096325707,0.6798984928582271
10,0.594260081621822,0.7687568030265761,0.7180929741760905,0.6924959207566423
11,0.5549480452750117,0.7702065904791177,0.6875788380167548,0.7046401964833776
12,0.5345354714053141,0.7785429524182841,0.660871339531422,0.7164219641503982
13,0.5022095501444486,0.7818049941645363,0.6257870795611391,0.7362697201620437
14,0.47831473513848977,0.7883291081614838,0.5991337678884928,0.7430668841113598
15,0.4544230987300645,0.7988401667153157,0.5721673792376992,0.7608301546860156
16,0.4381903633988392,0.8097136589486169,0.5588781871894185,0.7587456935576086
17,0.41534598829003944,0.8278361714244883,0.5314003902651033,0.7759651931295451
18,0.3969268712089216,0.8463211248170729,0.517148869331924,0.7843936960809966
19,0.37619368624497085,0.8608191431800106,0.4889637537142581,0.794906658410637
20,0.3619671959231495,0.8745922382735999,0.47802588583464983,0.7974442673351791
21,0.3455458839828011,0.8771293892856956,0.454176682875557,0.8093166572364404
22,0.33339226173507686,0.8883653368021794,0.4384903549629427,0.8198296175889829
23,0.3093841169333276,0.8970641451237987,0.4139397860448473,0.8353271649997477
24,0.2932461266523688,0.9035882689072283,0.40007105774371243,0.8421243384132053
25,0.2824917998962879,0.9097499155445175,0.3917697622537483,0.8433025169139197
26,0.27005530250552084,0.9148242173094644,0.3700356887468117,0.8567156062753645
27,0.24980027323920212,0.9159115656167971,0.35059784176947306,0.8633315253348504
28,0.24042454598476248,0.9231605737828914,0.3332927892427201,0.8725756735436095
29,0.23104230211065402,0.9275099693022157,0.33241375781648375,0.8739351107738406
30,0.21879531724507414,0.9300471191693147,0.320618317949182,0.8828167430793157
31,0.21094769305316985,0.9358463194241512,0.31850181964832264,0.8776509014402414
32,0.20105087679337227,0.9369336677314839,0.30277280066245404,0.8868950432639462
33,0.19364580893892444,0.9380210203595591,0.28576995548247774,0.8936922192054965
34,0.18655655464213497,0.9409206232198472,0.2789339039752249,0.8963204571706824
35,0.17593913213439333,0.9438202217593924,0.2729541955109586,0.9018488247605885
36,0.17340727634903486,0.9401957149434755,0.2580394583626115,0.9075584605441527
37,0.16249413211499492,0.9492569690210398,0.24624087316728013,0.9097335513614325
38,0.1607482050393275,0.9492569690210398,0.2447343408542849,0.9109117365064927
39,0.14929473561603723,0.9536063645403642,0.24031562006881926,0.9130868289443447
40,0.14798922078490215,0.953606365685361,0.2265935903207448,0.9226934997331454
41,0.14548301332754776,0.9536063622503705,0.22862283361223873,0.919974631819795
42,0.1338768976998096,0.9561435144074631,0.21817181947731726,0.9234185347160352
43,0.12920796657308542,0.9590431247642396,0.20792681934102325,0.9261374032776144
44,0.12691322673313338,0.9597680255441227,0.20290643800011532,0.9306688439658053
45,0.12063764907951673,0.9633925202835639,0.20195211022849185,0.9313032507183372
46,0.11826982225746122,0.9615802723413449,0.19172499726297026,0.9340221167518238
47,0.11325404110616771,0.961580271196348,0.1902005817901187,0.9352002923355082
48,0.11081437433314695,0.9637549842082318,0.188227158361897,0.9371034980727772
49,0.1053589850869374,0.9666545718162982,0.17997364122106563,0.937647271830469
50,0.10542349944018764,0.9648423391263007,0.1767284438103162,0.9436287770069054
51,0.10018294792583171,0.9677419342308556,0.17205669679448551,0.9403661378639557
52,0.09943320080988992,0.9670170334509725,0.16595505216058148,0.9448975813071192
53,0.09604713326133045,0.9695541821730747,0.16422868950688496,0.9435381484524331
54,0.09204361953675726,0.9688292955004162,0.1505230402269073,0.9505165731407754
55,0.09327905784702335,0.9684668393314814,0.148419825452349,0.9533260717801648
56,0.08590803784427975,0.9713664453675152,0.14823668921298472,0.9541417275711919
57,0.08276055768623694,0.9702790959151857,0.1505207852898505,0.9506072014683676
58,0.08183027237610525,0.9739036125175846,0.14301248913293563,0.9509697168854802
59,0.07992087361841972,0.9717289136129257,0.1357235196834028,0.9551386483147327
60,0.07520581081363766,0.9746285110074742,0.13222095278730336,0.9545948784464141
61,0.07365920031176568,0.9735411627001415,0.1291555109038309,0.9573137422759226
62,0.07203044763139384,0.9760783068422564,0.12343586094843557,0.9598513534044428
63,0.07700499861449511,0.9749909596799206,0.12801064110486127,0.9584919180216641
64,0.06685696125581413,0.9789779065267985,0.12295109867368981,0.9602138754010784
65,0.06848175848532777,0.977165656294586,0.11596307438423997,0.9638390341098053
66,0.06821185892401246,0.9778905547844754,0.11941206054949384,0.9614826740941125
67,0.06905171610266456,0.9778905582194658,0.10731625858777369,0.9658328701517646
68,0.06111087167217663,0.978977904236805,0.10512643645336733,0.9650172093693753
69,0.061654595217332325,0.9782530057469154,0.11201100945958889,0.9650172127725768
70,0.056081686723854454,0.979702805016688,0.10187738344616187,0.9685517462327987
71,0.055370311626449537,0.9807901533240208,0.11096865749832338,0.9647453231225525
72,0.05617444441883665,0.9804277035065776,0.1045616819903603,0.9673735735013214
73,0.05268183528253591,0.9822399525937934,0.09960871783367248,0.9700018171385101
74,0.053438140547234496,0.9815150595696434,0.09385554257490636,0.9695486695044322
75,0.05219544929119071,0.9822399592045297,0.09423463851164839,0.9695486702174839
76,0.051086519679089046,0.9804277046515744,0.0889792514801868,0.9737176119211642
77,0.04789256016497985,0.9836897584743023,0.09467421181990181,0.971542508949593
78,0.04784075811035437,0.9836897573293055,0.0884368397728978,0.9738082397625847
79,0.046554853099331814,0.983689751863566,0.08400638264164839,0.974170758680133
80,0.04395801720221909,0.9851395565990781,0.08498667950715105,0.9744426453158932
81,0.04415894263154271,0.9844146581091886,0.07602358969002394,0.9777959237090915
82,0.04361382373090497,0.984777106781635,0.08266021400819724,0.9739894985569243
83,0.045023338161017334,0.9836897573293055,0.07962758230200405,0.9745332711153928
84,0.041806188470408207,0.9858644573789612,0.08116480877472046,0.9750770483411091
85,0.04146792968629106,0.9844146569641918,0.07878819671765885,0.9758020890932358
86,0.03820739412797063,0.9862269060514076,0.07523468854295748,0.9784303226180541
87,0.03925876288218056,0.9865893558688508,0.07390464027779396,0.9767083676046752
88,0.03900114265947335,0.9858644562339645,0.0702554341071387,0.9778865469804985
89,0.03632378587907706,0.9862269060514076,0.07230753425251472,0.9784303253730268
90,0.04119956550087433,0.9851395565990781,0.07364518445769103,0.9773427697547822
91,0.03771903067719206,0.9858644562339645,0.07067784006024198,0.9780678076547018
92,0.03579316122694351,0.9865893570138475,0.07039053206569543,0.9786115843294236
93,0.03521768173021266,0.9869518056862939,0.06637684153742347,0.9790647249302182
94,0.030054132444308088,0.9891265034459561,0.05982106431403064,0.9825992548251813
95,0.03200229668760913,0.988401602666073,0.06085458398675581,0.9822367393108346
96,0.03511463233140466,0.988401602666073,0.0606501395467217,0.9813304499739729
97,0.033532836357345615,0.9880391539936266,0.0608206910018917,0.9825086261086519
98,0.033124564875129256,0.9887640536285129,0.060536185487124375,0.9810585631761556
99,0.0296867535601128,0.9884016038110698,0.060668243730340465,0.9824179965170133
