,val_loss,val_acc,loss,acc
0,0.9769628844672137,0.5034232737314207,1.1991287969370987,0.3865834013960421
1,0.9647632869702407,0.6113572398405425,1.0449403222773366,0.4565874284837248
2,0.9411849736015114,0.6645187328911288,1.0101949778609849,0.49153907864829594
3,0.8973873043031496,0.7035843571539229,0.9652510153776594,0.5373690559631581
4,0.850801958487584,0.7265404821930516,0.9292614060385779,0.5708098320303955
5,0.7925265600640016,0.7349979852026526,0.8896505075246456,0.6087832456149948
6,0.7521169945639657,0.7426500264982806,0.8512475888254564,0.6322522126408376
7,0.7000080322816014,0.7503020530307768,0.8011691662498677,0.6640813903017068
8,0.6522428277659407,0.7648006298587152,0.7596626476257872,0.6875503589605536
9,0.6155151011384018,0.7825211433936068,0.7259318120627515,0.698831589398703
10,0.5772639590072094,0.7869512784207391,0.691403059878722,0.7177679274084106
11,0.5497355962586988,0.7986307018618405,0.6780644088479225,0.7207896811745034
12,0.5164284468945408,0.8062827283943367,0.6365148964473838,0.7464746170040103
13,0.4854208188363251,0.8131292785697535,0.6013382194409151,0.7611804925367585
14,0.46374615880447295,0.8187676139094875,0.5892124015606766,0.7629935520008434
15,0.4451109821091628,0.829641546590454,0.566337149917455,0.775886393285009
16,0.41616567728071024,0.8429319231057907,0.5392578261259772,0.7872683396750549
17,0.39248160525190223,0.8493757637287406,0.5144117693090323,0.8003626187706455
18,0.36837011720929663,0.8594442340956069,0.4965214996593408,0.803283636604558
19,0.3486630266297502,0.8743455510344949,0.4709405095033546,0.8162771941768269
20,0.32638217969090527,0.8856222220740393,0.4580735767396778,0.8237308623039559
21,0.3080971898016697,0.896496183321066,0.43046590957211256,0.8342062773289554
22,0.2942988986312215,0.8973016597981708,0.42006205436589733,0.8399476238933904
23,0.2766022307290409,0.9037454717350352,0.39426164844168665,0.8539484271495982
24,0.25901361730998435,0.9069673776434546,0.3837113310309017,0.860797750094934
25,0.24630331366570113,0.913813927698846,0.3552001884250656,0.8741941989957086
26,0.23455105245449445,0.9210632450389517,0.3528517567756001,0.8714746170040103
27,0.22155889859734357,0.9250906273044505,0.3365132830538738,0.8764101481552954
28,0.2159962859957438,0.9303262245256575,0.32444206499746014,0.880136981402358
29,0.2049144811979283,0.9335481303140515,0.30214381282796404,0.8878928216400884
30,0.19579561076311155,0.939186465773811,0.294756319316811,0.8931305298009867
31,0.18759925536244232,0.9407974187280207,0.29071606535953826,0.8991740481398165
32,0.17749634160661332,0.9416028953251511,0.2769334539110674,0.9015914583571201
33,0.17242309233857123,0.9432138481593353,0.2753987416661045,0.9025987079794805
34,0.16509941374516227,0.9476439689034375,0.2585728202588514,0.906627720205367
35,0.1605871805633886,0.9472412305448595,0.2574945598792684,0.9085414992235631
36,0.1549797205256686,0.9492549218576471,0.24717129783751404,0.9126712349419821
37,0.14808217237133006,0.9508658746918315,0.23671878934338822,0.9175060589788039
38,0.14277488264497903,0.95167135340141,0.23030072861290285,0.9216357855235829
39,0.1383441212409646,0.9548932571973813,0.2266391072539338,0.9246575428918905
40,0.13071879618202925,0.9581151652182488,0.21686548807513417,0.9239524670131355
41,0.12747818066847694,0.9581151652182488,0.21054236502007648,0.928384376138953
42,0.12112946680511047,0.959323379933906,0.20369323494931943,0.9284851012644895
43,0.11833059557001292,0.9597261325755141,0.20047768699508056,0.9298952494197849
44,0.11423986232597598,0.9629480384839335,0.1926069668735063,0.9338235329179203
45,0.10971143294427359,0.9613370855297237,0.18917326546310897,0.9347300590477482
46,0.10772196089145977,0.9629480384839335,0.17752019273331818,0.9393634148224239
47,0.10104197316528855,0.9673781591080102,0.17104364556953083,0.9402699409522518
48,0.09933100694785231,0.9653644679152481,0.1736387033840997,0.9394641399479604
49,0.09838339598175022,0.9665726826309053,0.16324646247432273,0.9402699409522518
50,0.09304239876355272,0.9681836499881706,0.16407439624177747,0.9453061972290734
51,0.08730673371989353,0.9710028177780631,0.15612348853509145,0.9472199782164802
52,0.08847229685026746,0.9697946173454358,0.1531428450134663,0.9510475329868645
53,0.08284951490509476,0.9726137850153028,0.1480798827758919,0.9509468078613281
54,0.08287481803700562,0.9706000794194852,0.1531122401416734,0.949738106354891
55,0.07845568701630871,0.9726137850153028,0.13745602884905458,0.9537671133455589
56,0.07261146476587556,0.9758356910437478,0.13013934189758408,0.9550765344061072
57,0.07272686499635683,0.9738219997309602,0.13220962226438868,0.9557816138870768
58,0.06798783823265647,0.9778493966395654,0.12998117816894886,0.958702644496844
59,0.06875367901178074,0.9746274763280904,0.12426721635458451,0.959105543029779
60,0.07040658877938205,0.9734192616124332,0.12781492561870386,0.959810618908534
61,0.06228993082905891,0.9774466585210385,0.11867802785852088,0.9608178737661129
62,0.06411510221495102,0.9762384292823002,0.11912702785851396,0.9621273059695119
63,0.06566978735077347,0.9766411674008272,0.11416075439894036,0.9640410813854934
64,0.05488176699960323,0.9810713027880358,0.11003157373977034,0.9661563145931837
65,0.05442799859430057,0.9810713027880358,0.10946890495051116,0.9664584988072262
66,0.05553169720748044,0.9786548731166703,0.10856781405224904,0.9666599490582991
67,0.053592846049592226,0.9810713027880358,0.10447267244219492,0.9651490613686088
68,0.05112300818449204,0.9822795175036931,0.10386846315995231,0.9673650285392688
69,0.05105183183084656,0.9818767791451152,0.09727809813525003,0.9687751822659895
70,0.05034933419409799,0.9818767791451152,0.09137280607756638,0.9723005688641938
71,0.04727489516991211,0.9838904704579028,0.09434365597609835,0.9707896811745034
72,0.04371864581274328,0.9826822557422455,0.08853560392230773,0.9727034765707687
73,0.04384625628380539,0.9846959469350076,0.09566595602261262,0.9716962217131898
74,0.0442532963467146,0.9826822557422455,0.08648549282651674,0.9724013047963741
75,0.04178908104140745,0.9846959469350076,0.08422304938436996,0.9730056519473781
76,0.03890556928619556,0.9863068998892174,0.08076745441287012,0.9754230621646817
77,0.03891235053729816,0.9846959469350076,0.07627888715478512,0.9746172503537464
78,0.03826767850953799,0.9863068998892174,0.0766495918700476,0.9773368467543031
79,0.03732153760480079,0.985904161650665,0.07576095589003574,0.9755237853210075
80,0.03826153723082677,0.9863068998892174,0.07446975725358479,0.9771353909318049
81,0.03684429563071835,0.9875151146048746,0.06851637377242327,0.9787469985118131
82,0.031218860482559226,0.9899315440361892,0.07150224428758997,0.9765310385455824
83,0.03641321783434514,0.9875151146048746,0.07188695199985738,0.9790491702862077
84,0.030998843211187045,0.9899315440361892,0.06827431709763025,0.9798549693212886
85,0.034850285892636244,0.988723329320532,0.07388323700351161,0.9772361144243374
86,0.03304421711124951,0.9891260675590844,0.06771213174658759,0.980358600520396
87,0.0305256259909325,0.9899315440361892,0.05957125978338728,0.9821716527800518
88,0.030857737793876336,0.988723329320532,0.0597506852386749,0.9827760035332703
89,0.02807962665547389,0.9907370205132942,0.06170101433175884,0.9813658517757603
90,0.028695048330380966,0.9907370205132942,0.05921742272631571,0.9831789040354161
91,0.02959804054450182,0.9895288057976368,0.0558486466328287,0.9816680271523697
92,0.02825415344024396,0.9895288057976368,0.05818457119497054,0.9808622225458635
93,0.03153103694696305,0.9899315440361892,0.056317785540167885,0.9826752784077339
94,0.028265022651895885,0.9907370205132942,0.05126630720786756,0.9850926814206082
95,0.026415188669666283,0.9899315440361892,0.052068264363971474,0.9834810794120253
96,0.02585491162668156,0.991542496990399,0.05540865563354504,0.9842868804163168
97,0.02292542851541643,0.9935561881831612,0.05105291735035676,0.9857977572993633
98,0.024266202409725084,0.9923479734675038,0.05268926388380702,0.9846897809184625
99,0.02170089192791987,0.9923479734675038,0.04505085856274767,0.9859992075504361
